Client Hardware Details V2 Manufacturer,Client Hardware Details V2 Manufacturer,Client Hardware Details V2 Cores,Client Hardware Details V2 Manufacturer,Client Hardware Details V2 Device Name
asus,amd ryzen 7 9800x3d 8-core processor           ,8,(standard system devices),keyboard
asus,amd ryzen 7 9800x3d 8-core processor           ,16,(standard system devices),keyboard
asus,amd ryzen 7 9800x3d 8-core processor           ,16,(standard system devices),mouse
asustek computer inc.,amd ryzen 9 5900hx with radeon graphics        ,16,(standard system devices),keyboard
asustek computer inc.,amd ryzen 9 5900hx with radeon graphics        ,16,(standard system devices),mouse
"micro-star international co., ltd.",amd ryzen 9 7950x3d 16-core processor          ,32,(standard system devices),mouse
"gigabyte technology co., ltd.",amd ryzen 9 9950x 16-core processor            ,32,(standard system devices),keyboard
"gigabyte technology co., ltd.",amd ryzen 9 9950x 16-core processor            ,32,(standard system devices),mouse
"gigabyte technology co., ltd.",intel(r) core(tm) i3-10105f cpu @ 3.70ghz,8,(standard system devices),mouse
dell inc.,intel(r) core(tm) i5-10400 cpu @ 2.90ghz,12,(standard system devices),keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i5-10400f cpu @ 2.90ghz,12,(standard system devices),keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i5-10400f cpu @ 2.90ghz,12,(standard system devices),mouse
asus,intel(r) core(tm) i5-14400f,16,(standard system devices),keyboard
asus,intel(r) core(tm) i5-14400f,16,(standard system devices),mouse
"gigabyte technology co., ltd.",intel(r) core(tm) i5-14400f,16,(standard system devices),keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i5-14500,20,(standard system devices),keyboard
system manufacturer,intel(r) core(tm) i5-7600k cpu @ 3.80ghz,4,(standard system devices),keyboard
dell inc.,intel(r) core(tm) i5-8300h cpu @ 2.30ghz,8,(standard system devices),keyboard
dell inc.,intel(r) core(tm) i5-8300h cpu @ 2.30ghz,8,(standard system devices),mouse
intel,intel(r) core(tm) i5-8400 cpu @ 2.80ghz,6,(standard system devices),keyboard
intel,intel(r) core(tm) i5-8400 cpu @ 2.80ghz,6,(standard system devices),mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-8400 cpu @ 2.80ghz,6,(standard system devices),keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-9400f cpu @ 2.90ghz,6,(standard system devices),keyboard
to be filled by o.e.m.,intel(r) core(tm) i5-9400f cpu @ 2.90ghz,6,(standard system devices),keyboard
hp,intel(r) core(tm) i7-10750h cpu @ 2.60ghz,12,(standard system devices),keyboard
"micro-star international co., ltd.",intel(r) core(tm) i7-10750h cpu @ 2.60ghz,12,(standard system devices),keyboard
"micro-star international co., ltd.",intel(r) core(tm) i7-10750h cpu @ 2.60ghz,12,(standard system devices),mouse
acer,intel(r) core(tm) i7-14700hx,28,(standard system devices),keyboard
acer,intel(r) core(tm) i7-14700hx,28,(standard system devices),mouse
"micro-star international co., ltd.",intel(r) core(tm) i7-8700k cpu @ 3.70ghz,12,(standard system devices),mouse
"micro-star international co., ltd.",intel(r) core(tm) i9-14900k,32,(standard system devices),keyboard
"micro-star international co., ltd.",intel(r) core(tm) i9-14900k,32,(standard system devices),mouse
"gigabyte technology co., ltd.",intel(r) core(tm) i9-14900k,32,(standard system devices),keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i9-14900k,32,(standard system devices),mouse
"micro-star international co., ltd.",intel(r) core(tm) ultra 7 265k,20,(standard system devices),keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) ultra 7 265k,20,(standard system devices),keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) ultra 7 265k,20,(standard system devices),mouse
to be filled by o.e.m.,amd ryzen 5 3600x 6-core processor             ,12,(standard system devices),keyboard
acer,12th gen intel(r) core(tm) i5-1240p,16,(standard system devices),keyboard
acer,12th gen intel(r) core(tm) i5-1240p,16,(standard system devices),mouse
acer,12th gen intel(r) core(tm) i7-12650h,16,(standard system devices),keyboard
acer,12th gen intel(r) core(tm) i7-12650h,16,(standard system devices),mouse
acer,13th gen intel(r) core(tm) i7-13620h,16,(standard system devices),keyboard
acer,amd ryzen 5 5600h with radeon graphics         ,12,(standard system devices),keyboard
acer,amd ryzen 5 5600h with radeon graphics         ,12,(standard system devices),mouse
acer,amd ryzen 7 7735hs with radeon graphics        ,16,(standard system devices),keyboard
acer,intel(r) core(tm) i5-10300h cpu @ 2.50ghz,8,(standard system devices),keyboard
acer,intel(r) core(tm) i5-10400 cpu @ 2.90ghz,12,(standard system devices),mouse
asus,amd ryzen 5 7500f 6-core processor             ,12,(standard system devices),keyboard
asus,amd ryzen 5 7500f 6-core processor             ,12,(standard system devices),mouse
asus,amd ryzen 5 7600 6-core processor              ,12,(standard system devices),keyboard
asus,amd ryzen 5 7600 6-core processor              ,12,(standard system devices),mouse
asustek computer inc.,amd ryzen 7 3750h with radeon vega mobile gfx  ,8,(standard system devices),keyboard
asustek computer inc.,amd ryzen 7 3750h with radeon vega mobile gfx  ,8,(standard system devices),mouse
asustek computer inc.,intel(r) core(tm) ultra 9 275hx,24,(standard system devices),keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5600 6-core processor              ,12,(standard system devices),keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5600f 6-core processor             ,12,(standard system devices),keyboard
"gigabyte technology co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,16,(standard system devices),keyboard
"gigabyte technology co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,16,(standard system devices),keyboard
"gigabyte technology co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,16,(standard system devices),mouse
"gigabyte technology co., ltd.",intel(r) core(tm) i7-14700k,28,(standard system devices),keyboard
hp,13th gen intel(r) core(tm) i5-13420h,12,(standard system devices),keyboard
lenovo,13th gen intel(r) core(tm) i5-13450hx,16,(standard system devices),keyboard
lenovo,13th gen intel(r) core(tm) i5-13450hx,16,(standard system devices),mouse
lenovo,amd ryzen 5 5600h with radeon graphics         ,12,(standard system devices),keyboard
lenovo,amd ryzen 5 5600h with radeon graphics         ,12,(standard system devices),mouse
lenovo,amd ryzen 7 5800h with radeon graphics         ,16,(standard system devices),keyboard
lenovo,amd ryzen 7 5800h with radeon graphics         ,16,(standard system devices),mouse
"micro-star international co., ltd.",11th gen intel(r) core(tm) i7-11800h @ 2.30ghz,16,(standard system devices),keyboard
"micro-star international co., ltd.",11th gen intel(r) core(tm) i7-11800h @ 2.30ghz,16,(standard system devices),mouse
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,(standard system devices),mouse
"micro-star international co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,16,(standard system devices),keyboard
"micro-star international co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,16,(standard system devices),mouse
nzxt,amd ryzen 5 7600x 6-core processor             ,12,(standard system devices),keyboard
to be filled by o.e.m.,amd ryzen 7 5800xt 8-core processor            ,16,(standard system devices),keyboard
pcspecialist,intel(r) core(tm) i5-14400f,16, mouse rece,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,      ,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,      ,mouse
"gigabyte technology co., ltd.",amd ryzen 7 5700x 8-core processor             ,16,      ,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 5700x 8-core processor             ,16,      ,mouse
"micro-star international co., ltd.",amd ryzen 7 9700x 8-core processor             ,16,      ,keyboard
"micro-star international co., ltd.",amd ryzen 7 9700x 8-core processor             ,16,      ,mouse
"gigabyte technology co., ltd.",amd ryzen 9 9900x 12-core processor            ,24,      ,keyboard
"gigabyte technology co., ltd.",amd ryzen 9 9900x 12-core processor            ,24,      ,mouse
"gigabyte technology co., ltd.",intel(r) core(tm) i5-9400f cpu @ 2.90ghz,6,      ,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i5-9400f cpu @ 2.90ghz,6,      ,mouse
"micro-star international co., ltd.",intel(r) core(tm) i9-14900k,32,      ,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i9-14900k,32,      ,mouse
"micro-star international co., ltd.",amd ryzen 7 5700x3d 8-core processor           ,16,  ,keyboard
"micro-star international co., ltd.",amd ryzen 7 5700x3d 8-core processor           ,16,  ,mouse
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i5-12400f,12, ,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 4500 6-core processor              ,12, ,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 4500 6-core processor              ,12, ,mouse
"gigabyte technology co., ltd.",amd ryzen 5 5600x 6-core processor             ,12, ,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i5-10400f cpu @ 2.90ghz,12, ,keyboard
dell inc.,12th gen intel(r) core(tm) i7-1250u,12,,keyboard
dell inc.,13th gen intel(r) core(tm) i5-1345u,12,,keyboard
asus,12th gen intel(r) core(tm) i5-12400,12,,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 5700x 8-core processor             ,16,,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i7-12650h,16,,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i7-12650h,16,,mouse
hp,11th gen intel(r) core(tm) i7-1165g7 @ 2.80ghz,8,,keyboard
asus,amd ryzen 5 9600x 6-core processor             ,12,,keyboard
hp,13th gen intel(r) core(tm) i5-13500hx,20,,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,16,,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-10400 cpu @ 2.90ghz,12,,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i7-12700k,20,,keyboard
hp,amd ryzen 9 8940hx with radeon graphics        ,32,,keyboard
asustek computer inc.,13th gen intel(r) core(tm) i5-13500h,16,,keyboard
"micro-star international co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,,keyboard
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,,keyboard
asus,amd ryzen 5 7600x 6-core processor             ,12,,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i7-14650hx,24,,keyboard
"gigabyte technology co., ltd.",13th gen intel(r) core(tm) i9-13900k,32,,keyboard
"micro-star international co., ltd.",amd ryzen 7 9700x 8-core processor             ,16,,keyboard
lenovo,amd ryzen 7 3700x 8-core processor             ,16,,keyboard
asustek computer inc.,11th gen intel(r) core(tm) i5-11400h @ 2.70ghz,12,,keyboard
"gigabyte technology co., ltd.",13th gen intel(r) core(tm) i7-13700k,24,,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-9400f cpu @ 2.90ghz,6,,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,,keyboard
"micro-star international co., ltd.",amd ryzen 5 9600x 6-core processor             ,12,,keyboard
asus,13th gen intel(r) core(tm) i7-13700,24,,keyboard
acer,13th gen intel(r) core(tm) i5-13420h,12,,keyboard
hp,13th gen intel(r) core(tm) i7-13700hx,24,,keyboard
lenovo,11th gen intel(r) core(tm) i5-11320h @ 3.20ghz,8,,keyboard
hp,13th gen intel(r) core(tm) i5-13420h,12,,keyboard
"micro-star international co., ltd.",amd ryzen 9 5900x 12-core processor            ,24,,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 7600 6-core processor              ,12,,keyboard
"gigabyte technology co., ltd.",13th gen intel(r) core(tm) i5-13500,20,,keyboard
"micro-star international co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,16,,keyboard
"micro-star international co., ltd.",11th gen intel(r) core(tm) i5-11260h @ 2.60ghz,12,,keyboard
hp,11th gen intel(r) core(tm) i5-11300h @ 3.10ghz,8,,keyboard
inspire i-tech services pvt. ltd,11th gen intel(r) core(tm) i5-11400 @ 2.60ghz,12,,keyboard
asus,11th gen intel(r) core(tm) i5-11400f @ 2.60ghz,12,,keyboard
dell inc.,11th gen intel(r) core(tm) i5-11400h @ 2.70ghz,12,,keyboard
dell inc.,11th gen intel(r) core(tm) i5-1145g7 @ 2.60ghz,8,,keyboard
"gigabyte technology co., ltd.",11th gen intel(r) core(tm) i7-11700k @ 3.60ghz,16,,keyboard
dell inc.,11th gen intel(r) core(tm) i7-11800h @ 2.30ghz,16,,keyboard
acer,11th gen intel(r) core(tm) i7-11800h @ 2.30ghz,16,,keyboard
asustek computer inc.,11th gen intel(r) core(tm) i7-11800h @ 2.30ghz,16,,keyboard
asustek computer inc.,11th gen intel(r) core(tm) i9-11900h @ 2.50ghz,16,,keyboard
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i3-12100f,8,,keyboard
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i5-12400,12,,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,,keyboard
asus,12th gen intel(r) core(tm) i5-12400f,12,,keyboard
hp,12th gen intel(r) core(tm) i5-12450h,12,,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12450h,12,,keyboard
lenovo,12th gen intel(r) core(tm) i5-12450hx,12,,keyboard
asustek computer inc.,12th gen intel(r) core(tm) i5-12500h,16,,keyboard
dell inc.,12th gen intel(r) core(tm) i5-12500h,16,,keyboard
hp,12th gen intel(r) core(tm) i5-12500h,16,,keyboard
lenovo,12th gen intel(r) core(tm) i7-12650h,16,,keyboard
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i7-12700,20,,keyboard
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i7-12700f,20,,keyboard
acer,12th gen intel(r) core(tm) i7-12700f,20,,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i7-12700h,20,,keyboard
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i7-12700k,20,,keyboard
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i7-12700k,20,,mouse
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i7-12700kf,20,,keyboard
asus,12th gen intel(r) core(tm) i9-12900k,24,,keyboard
hp,13th gen intel(r) core(tm) i5-1335u,12,,keyboard
"gigabyte technology co., ltd.",13th gen intel(r) core(tm) i5-13400f,16,,keyboard
asus,13th gen intel(r) core(tm) i5-13400f,16,,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i5-13400f,16,,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i5-13420h,12,,keyboard
"gigabyte technology co., ltd.",13th gen intel(r) core(tm) i5-13600k,20,,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i5-13600kf,20,,keyboard
acer,13th gen intel(r) core(tm) i7-13620h,16,,keyboard
asustek computer inc.,13th gen intel(r) core(tm) i7-13650hx,20,,keyboard
lenovo,13th gen intel(r) core(tm) i7-13650hx,20,,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i7-13700,24,,keyboard
acer,13th gen intel(r) core(tm) i7-13700hx,24,,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i7-13700k,24,,keyboard
